Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G085700	0.006086937	0.041183551	0.009526259
TraesCS1A02G085900	0.002818136	NA	0.01473825
TraesCS1A02G086000	NA	NA	NA
TraesCS1A02G086100	0	NA	0
TraesCS1A02G086200	0.162863241	0.224141465	0.109653069
TraesCS1A02G086500	0.126967771	0.170038601	0.107900631
TraesCS1A02G086600	0.323260508	0.371561714	0.522793369
TraesCS1A02G086800	0.042466153	0.056106814	0.08603699
TraesCS1A02G086900	0.086001603	0.052745045	0.114905653
TraesCS1A02G087100	0	0.003559549	0.001892697
TraesCS1A02G087200	0	0.007258759	0.032078259
TraesCS1A02G087300	0.00346578	0	0.032078259
TraesCS1A02G087500	0.00866855	0	0.003675828
TraesCS1A02G087900	0.007594015	0.112276828	0.116258743
TraesCS1A02G088000	0.179201385	0.118894752	0.192804387
TraesCS1A02G088100	0.154036775	0.127799289	0.344789858
TraesCS1A02G088200	0.022041871	0.045859122	0.002726178
TraesCS1A02G088300	0.009956216	0.00269104	0.434869944
TraesCS1A02G088400	NA	0.032530082	0.434869944
TraesCS1A02G088600	0.005476402	0.012596468	0.061453505
TraesCS1A02G088700	NA	NA	NA
TraesCS1A02G088900	0.09559906	0.019310674	0.042375443
TraesCS1A02G089100	0.076138673	0.090908583	0.106652166
TraesCS1A02G089300	0.001626199	0.030407127	NA
TraesCS1A02G089400	0.012872896	0.030407127	0.029383787
TraesCS1A02G089800	0	0.000686889	NA
TraesCS1A02G089900	0.674940477	0.563918962	0.695103477
TraesCS1A02G090000	0.171699102	0.07220382	0.09826254
TraesCS1A02G090100	0.279977142	0.215303927	0.264529724
TraesCS1A02G090300	0.015279653	0.009798701	0.008899234
TraesCS1A02G090600	0.098448252	0.003332015	0.260095135
TraesCS1A02G090800	0	NA	NA
TraesCS1A02G091100	0.204081258	0.238978889	0.241181273
TraesCS1A02G091200	0.043969505	0.046652318	0.064491895
TraesCS1A02G091300	0.041863026	0.01739227	0.096018799
TraesCS1A02G091400	0.013628778	0.003951083	0.012006789
TraesCS1A02G091500	0	0.004099768	0.005307005
TraesCS1A02G091600	0.000631453	0.000623709	0.001693892
TraesCS1A02G091700	0.000722267	0.013536698	0.044474777
TraesCS1A02G092100	0	0.000975203	0
TraesCS1A02G092200	0	0.002284123	0.000319855
TraesCS1A02G092700	0.060987485	0.107962734	0.011151688
TraesCS1A02G092900	3.770680004	3.426798615	3.700002901
TraesCS1A02G093100	NA	0.022138544	0.000267417
TraesCS1A02G093200	0.001841942	0.029637962	0.001000523
TraesCS1A02G093300	0	NA	0
TraesCS1A02G093500	NA	0.03092751	0
TraesCS1A02G093700	NA	0	0.001444112
TraesCS1A02G093900	0.116373066	0.073922544	0.116270568
TraesCS1A02G094000	0.060740961	0.000890909	0.023684928
TraesCS1A02G094100	0.002159525	NA	0.000330213
