Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G074400	0.274209659	0.23582552	0.333038873
TraesCS1A02G074800	0.106734918	0.025795819	0.107893512
TraesCS1A02G075000	0.019674001	0.011913933	0.016941394
TraesCS1A02G075100	0.083831055	0.09766863	0.066691044
TraesCS1A02G075600	0.014945155	0.013699323	0.014375657
TraesCS1A02G075700	0.009836048	0	0.00428084
TraesCS1A02G076000	0.017402103	0.00667843	0.007118229
TraesCS1A02G076100	0.064686203	0.055332119	0.102112709
TraesCS1A02G076200	0.169880788	0.005754169	0.022481676
TraesCS1A02G076900	0.080657888	0.049569151	0.106040653
TraesCS1A02G077000	0	NA	0.002598806
TraesCS1A02G077200	0.115468322	0.092842488	0.089882318
TraesCS1A02G077500	0.126395618	0.122669029	0.110476622
TraesCS1A02G077600	0.231253595	0.412167109	0.309558707
TraesCS1A02G077700	0.023523897	0.010807171	0.020209228
TraesCS1A02G077800	0.000477598	0.000543865	0.000299766
TraesCS1A02G077900	NA	NA	NA
TraesCS1A02G078000	NA	NA	NA
TraesCS1A02G078100	0.000682713	0	0
TraesCS1A02G078200	NA	NA	0
TraesCS1A02G078400	0.000482784	NA	NA
TraesCS1A02G078600	0.00068178	NA	NA
TraesCS1A02G078700	0.021379527	0.022686255	0.028018793
TraesCS1A02G078800	13.08540147	1.095984059	56.69340078
TraesCS1A02G078900	0	9.977518401	56.69340078
TraesCS1A02G079300	0.00022513	0.013537934	0.028918199
TraesCS1A02G079400	NA	NA	NA
TraesCS1A02G079500	0	0.000274228	0.000330485
TraesCS1A02G079700	0.644195146	0.610243002	0.667263348
TraesCS1A02G079800	0.007824999	0.011928391	0.012614872
TraesCS1A02G080100	0.035427029	0.046258066	0.005149332
TraesCS1A02G080200	0	0.012434894	0.01532412
TraesCS1A02G080300	0.007227716	0.007051282	0.003132148
TraesCS1A02G080500	0.001748579	0.001349788	0
TraesCS1A02G080600	0.015174433	0.001349788	0.009437757
TraesCS1A02G080700	0.025237562	0.011305545	0.018521101
TraesCS1A02G081000	NA	0	NA
TraesCS1A02G081200	0	0.000597108	0
TraesCS1A02G081300	0.332136612	0.072477757	0.043513229
TraesCS1A02G081400	0.161958025	0.274975524	0.230361224
TraesCS1A02G081500	NA	0	0.002804607
TraesCS1A02G082000	0.030400512	0.020175108	0.017928689
TraesCS1A02G082200	0.369654329	0.105327743	0.384618403
TraesCS1A02G082500	4.259324602	15.85750581	13.06899295
TraesCS1A02G082600	0.058504174	0.1020776	0.040318246
TraesCS1A02G082700	0.000473368	0.004744412	0
TraesCS1A02G083000	0.029027204	0.115966077	0.041562483
TraesCS1A02G083100	NA	NA	0
TraesCS1A02G083300	0.107633253	0.136286699	0.577825994
TraesCS1A02G083400	0.767470183	0.563285921	0.779895985
TraesCS1A02G083500	0.012925761	0.104759033	0.128047623
TraesCS1A02G083600	NA	0	0
TraesCS1A02G083700	NA	0	NA
TraesCS1A02G083800	0.005104359	0.000327788	0.037157496
TraesCS1A02G084000	0	0.001776961	0.002950005
TraesCS1A02G084100	0.109317452	0.131066	0.086172384
TraesCS1A02G084200	0.039029433	0.067269692	0.053858661
TraesCS1A02G084500	1.423568848	0.016853357	0.312968467
TraesCS1A02G084700	NA	NA	0
TraesCS1A02G085000	0.048858073	0.038975977	0.027463625
TraesCS1A02G085100	NA	NA	NA
TraesCS1A02G085500	0.002468748	0.022786343	0.021178935
TraesCS1A02G085600	0.379238306	0.870608084	0.058187693
TraesCS1A02G085700	0.005272658	0.028347841	0.004705149
TraesCS1A02G085900	0.000615078	NA	0.011909406
TraesCS1A02G086000	NA	NA	NA
TraesCS1A02G086100	0	NA	0.000433583
TraesCS1A02G086200	0.131841896	0.139115593	0.079866366
TraesCS1A02G086500	0.128398254	0.139973825	0.090237176
TraesCS1A02G086600	0.335601822	0.391524712	0.476359767
TraesCS1A02G086800	0.036780678	0.042608361	0.072120035
TraesCS1A02G086900	0.065075511	0.070870858	0.074852637
TraesCS1A02G087100	0	0.001673596	0.000451047
TraesCS1A02G087200	0.001511697	0.00454529	0.043883673
TraesCS1A02G087300	0.001639066	0	0.043883673
TraesCS1A02G087500	0.006173683	0	0.002423514
TraesCS1A02G087900	0.003981367	0.082162215	0.101286814
TraesCS1A02G088000	0.127938712	0.117004673	0.154058275
TraesCS1A02G088100	0.082881829	0.101344272	0.214809446
TraesCS1A02G088200	0.013679294	0.029597685	0.004840679
TraesCS1A02G088300	0.010029124	0.006823481	0.403821911
TraesCS1A02G088400	NA	0.026029595	0.403821911
TraesCS1A02G088600	0.003220138	0.011492156	0.044918878
TraesCS1A02G088700	NA	NA	NA
TraesCS1A02G088900	0.070651743	0.010083837	0.027602634
TraesCS1A02G089100	0.066498679	0.089726665	0.085694656
TraesCS1A02G089300	0.000758006	0.020998252	NA
TraesCS1A02G089400	0.005682731	0.020998252	0.023459153
TraesCS1A02G089800	0	0	NA
TraesCS1A02G089900	0.668474071	0.590177204	0.663644876
TraesCS1A02G090000	0.136659067	0.058772325	0.096848452
TraesCS1A02G090100	0.294023795	0.199825168	0.265778573
TraesCS1A02G090300	0.016752758	0.018400714	0.021808365
TraesCS1A02G090600	0.073589017	0.003716911	0.231699977
TraesCS1A02G090800	0	NA	NA
TraesCS1A02G091100	0.202224552	0.204420288	0.281059892
TraesCS1A02G091200	0.039348742	0.040268837	0.037348739
TraesCS1A02G091300	0.052419811	0.029275221	0.101498286
TraesCS1A02G091400	0.016528016	0.008119296	0.006545341
TraesCS1A02G091500	0.000293398	0.002779914	0.001936779
TraesCS1A02G091600	0.00445221	0.00296416	0.003445632
TraesCS1A02G091700	0.001596637	0.009825754	0.033323426
TraesCS1A02G092100	0	0.000372072	0.000895144
TraesCS1A02G092200	0.001023403	0.002527244	0
TraesCS1A02G092700	0.049901957	0.095523282	0.009931595
TraesCS1A02G092900	4.342826798	3.238694572	3.874972575
TraesCS1A02G093100	NA	0.018480716	0
TraesCS1A02G093200	8.00E-05	0.016586762	0
TraesCS1A02G093300	0	NA	0.000469363
TraesCS1A02G093500	NA	0.021574801	0
TraesCS1A02G093700	NA	0.000259919	0.004453204
TraesCS1A02G093900	0.080709172	0.048048814	0.070851589
TraesCS1A02G094000	0.037462664	0	0.009039139
TraesCS1A02G094100	0.001992595	NA	2.75E-05
TraesCS1A02G094200	0.002019639	0.005581084	0.011080485
TraesCS1A02G094300	NA	NA	NA
TraesCS1A02G094500	NA	0.000830522	NA
TraesCS1A02G095000	0.117625007	0.123936496	0.03158031
TraesCS1A02G095100	0.025452324	0.171516212	0.100426522
TraesCS1A02G095200	0.014028837	0.020746082	0.004456445
TraesCS1A02G095300	0	NA	0
TraesCS1A02G095400	0.000330297	0.012040819	0.013911875
TraesCS1A02G095500	0.178126132	0.055768837	0.152557285
