Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G068500	0.001501702	0.001054361	0.007906291
TraesCS1A02G068600	NA	NA	NA
TraesCS1A02G068800	NA	NA	NA
TraesCS1A02G069100	NA	0	0.001499598
TraesCS1A02G069200	NA	NA	0.001499598
TraesCS1A02G069400	0.105787801	0.083392686	0.043691761
TraesCS1A02G069500	0.016508131	0.017308525	0.018732034
TraesCS1A02G069700	0.05294901	0.151636891	0.186081101
TraesCS1A02G069800	NA	NA	NA
TraesCS1A02G069900	0	0.01343162	0.002662559
TraesCS1A02G070200	0.089667722	0.023528378	0.038467304
TraesCS1A02G070300	0.278766977	0.131073398	0.337297307
TraesCS1A02G070400	1.107472628	0.79718145	0.434799837
TraesCS1A02G070500	0.000636008	0.041418083	0.005468509
TraesCS1A02G070900	0.002609593	NA	0.001133678
TraesCS1A02G071200	0.00067652	0.028915343	0.003219993
TraesCS1A02G071300	0.013248262	0.011135245	0.008465935
TraesCS1A02G071400	0	0	NA
TraesCS1A02G071500	0.003417957	0.036709409	0.079166026
TraesCS1A02G071657	0.002470817	0.001813773	0
TraesCS1A02G071700	0.054656117	0.039640451	0.024256669
TraesCS1A02G072000	0.305771635	0.399399213	0.188852229
TraesCS1A02G072100	0	NA	0.00075385
TraesCS1A02G072200	0.814979562	0.753360366	0.510646404
TraesCS1A02G072300	NA	NA	0.00075385
TraesCS1A02G072700	0.034092319	0.003537922	0.016717857
TraesCS1A02G072800	0.021279408	0.009905548	0.051339709
TraesCS1A02G072986	0.000592751	NA	0.000493496
TraesCS1A02G073000	0.000622375	0	0.004292235
TraesCS1A02G073300	0.03585787	0.047146502	0.02160923
TraesCS1A02G073400	0.027950327	0.056408309	0.049227369
TraesCS1A02G073500	0.007071148	0	NA
TraesCS1A02G073900	NA	0.016875845	NA
TraesCS1A02G074200	NA	NA	NA
TraesCS1A02G074400	0.311535824	0.239190347	0.343563986
TraesCS1A02G074800	0.164644837	0.03971974	0.246780637
TraesCS1A02G075000	0.002810371	0.000581019	0.008135682
TraesCS1A02G075100	0.13277399	0.130767925	0.071873605
TraesCS1A02G075600	0.011676918	0.014106401	0.018322692
TraesCS1A02G075700	0.011235599	0	0.007080968
TraesCS1A02G076000	0.015230903	0.014815631	0.008181042
TraesCS1A02G076100	0.074593176	0.040874011	0.086928128
TraesCS1A02G076200	0.191446855	0.002599694	0.007378734
TraesCS1A02G076900	0.155669755	0.069080192	0.124889669
TraesCS1A02G077000	0	NA	0.002676577
TraesCS1A02G077200	0.148895106	0.117373004	0.12401304
TraesCS1A02G077500	0.191545547	0.216405203	0.183447179
TraesCS1A02G077600	0.357494767	0.564959357	0.4415283
TraesCS1A02G077700	0.145832409	0.066229134	0.19309311
TraesCS1A02G077800	0	0	0.002511488
TraesCS1A02G077900	NA	NA	NA
TraesCS1A02G078000	NA	NA	NA
TraesCS1A02G078100	0.010017757	0	0.000301778
TraesCS1A02G078200	NA	NA	0
TraesCS1A02G078400	0.003021227	NA	NA
TraesCS1A02G078600	0	NA	NA
TraesCS1A02G078700	0.027523611	0.020203997	0.054242691
TraesCS1A02G078800	10.74325842	0.759171889	48.84880649
TraesCS1A02G078900	0	5.66787068	48.84880649
TraesCS1A02G079300	0.007792243	0.034733836	0.051574753
TraesCS1A02G079400	NA	NA	NA
TraesCS1A02G079500	0	0	0
TraesCS1A02G079700	0.517192646	0.56693987	0.551466859
TraesCS1A02G079800	0	0.002573809	0.000539758
TraesCS1A02G080100	0.057625353	0.066392165	0.010384789
TraesCS1A02G080200	0.001962655	0.020798011	0.028843917
TraesCS1A02G080300	0.010650236	0.010754865	0.009454113
TraesCS1A02G080500	0.005776089	0.000958952	0.001139467
TraesCS1A02G080600	0.008251274	0.000958952	0.011206486
TraesCS1A02G080700	0.024194111	0.001681373	0.012588353
TraesCS1A02G081000	NA	0	NA
TraesCS1A02G081200	0	0	0.002224081
TraesCS1A02G081300	0.497943928	0.108914908	0.096564422
TraesCS1A02G081400	0.201913783	0.298550143	0.311895616
TraesCS1A02G081500	NA	0.004219513	0.003037661
TraesCS1A02G082000	0.038164788	0.061634722	0.045191038
TraesCS1A02G082200	0.241932609	0.094109376	0.224851112
TraesCS1A02G082500	2.430797477	11.15833832	8.022664832
TraesCS1A02G082600	0.041063521	0.140184519	0.031001443
TraesCS1A02G082700	0.002603192	0.003806969	0.001888725
TraesCS1A02G083000	0.040447923	0.261162291	0.087902587
TraesCS1A02G083100	NA	NA	0
TraesCS1A02G083300	0.596608666	0.363343957	2.156006039
TraesCS1A02G083400	0.847341918	0.727392188	0.931535351
TraesCS1A02G083500	0.005564967	0.068844839	0.086565014
TraesCS1A02G083600	NA	0	0
TraesCS1A02G083700	NA	0	NA
TraesCS1A02G083800	0.003485301	0.005072516	0.085314507
TraesCS1A02G084000	0	0	0
