Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G081000	NA	0	NA
TraesCS1A02G081200	0	0	0
TraesCS1A02G081300	0.067650587	0.010763955	0.012928962
TraesCS1A02G081400	0.282867025	0.396040326	0.207826342
TraesCS1A02G081500	NA	0	0
TraesCS1A02G082000	0.041185126	0.039323533	0.041644086
TraesCS1A02G082200	1.077893462	0.293999946	1.06171192
TraesCS1A02G082500	4.760727651	28.45441762	16.44578076
TraesCS1A02G082600	0.019447902	0.045149082	0.014215098
TraesCS1A02G082700	0	0	0
TraesCS1A02G083000	0.025413274	0.031142141	0.029941508
TraesCS1A02G083100	NA	NA	0
TraesCS1A02G083300	0.044579996	0.048912933	0.069886862
TraesCS1A02G083400	0.670538432	0.679159323	0.73136021
TraesCS1A02G083500	0	0.234813368	0.201669123
TraesCS1A02G083600	NA	0	0
TraesCS1A02G083700	NA	0	NA
TraesCS1A02G083800	0	0	0
TraesCS1A02G084000	0	0	0.013852603
TraesCS1A02G084100	0.151833615	0.142527228	0.034658328
TraesCS1A02G084200	0.024850416	0.081109306	0.105407731
TraesCS1A02G084500	1.804831743	0.016130868	0.264655207
TraesCS1A02G084700	NA	NA	0
TraesCS1A02G085000	0.028755448	0.002783678	0.004090508
TraesCS1A02G085100	NA	NA	NA
TraesCS1A02G085500	0	0.019262062	0.030608187
TraesCS1A02G085600	0.32474288	0.86151944	0.023162148
TraesCS1A02G085700	0	0.012672786	0.004526736
TraesCS1A02G085900	0	NA	0.023974571
TraesCS1A02G086000	NA	NA	NA
TraesCS1A02G086100	0	NA	0
TraesCS1A02G086200	0.059096572	0.154440388	0.033885156
TraesCS1A02G086500	0.132318982	0.141425594	0.094884781
TraesCS1A02G086600	0.326974969	0.353691566	0.368832891
TraesCS1A02G086800	0.035748024	0.019577928	0.08019867
TraesCS1A02G086900	0.07112502	0.07589027	0.155665545
TraesCS1A02G087100	0	0	0
TraesCS1A02G087200	0	0.028725974	0.095313332
TraesCS1A02G087300	0	0	0.095313332
TraesCS1A02G087500	0.007070291	0	0
TraesCS1A02G087900	0.005686687	0.072378745	0.058624481
TraesCS1A02G088000	0.123919233	0.122002502	0.088231471
TraesCS1A02G088100	0.172655579	0.307941343	0.441773294
TraesCS1A02G088200	0	0.014195975	0
TraesCS1A02G088300	0.051524711	0.017970346	1.925276229
TraesCS1A02G088400	NA	0.114485385	1.925276229
TraesCS1A02G088600	0.014731642	0.013004058	0.033164686
TraesCS1A02G088700	NA	NA	NA
TraesCS1A02G088900	0.115296932	0.037193802	0.017555816
TraesCS1A02G089100	0.070786471	0.030227778	0.106227986
TraesCS1A02G089300	0	0.009844475	NA
TraesCS1A02G089400	0.003813781	0.009844475	0.010484445
TraesCS1A02G089800	0	0.008473765	NA
TraesCS1A02G089900	0.725030775	0.410684612	0.635041912
TraesCS1A02G090000	0.183620543	0.106162089	0.132534622
TraesCS1A02G090100	0.252580989	0.128717317	0.221725559
TraesCS1A02G090300	0	0.020997702	0.004715275
TraesCS1A02G090600	0.095435146	0	0.167412814
TraesCS1A02G090800	0.021467536	NA	NA
TraesCS1A02G091100	0.102733612	0.140555484	0.191899508
TraesCS1A02G091200	0.066384053	0.01012459	0.048872377
TraesCS1A02G091300	0.039940746	0.013247588	0.129451931
TraesCS1A02G091400	0.004075179	0	0
TraesCS1A02G091500	0	0	0
TraesCS1A02G091600	0.044767947	0	0
TraesCS1A02G091700	0.002162453	0.020997702	0.025724865
TraesCS1A02G092100	0	0.006400606	0
TraesCS1A02G092200	0	0	0
TraesCS1A02G092700	0.060459736	0.076825276	0.003435653
TraesCS1A02G092900	3.960818809	3.21119963	3.793564495
TraesCS1A02G093100	NA	0.051820646	0
TraesCS1A02G093200	0	0.046641443	0
TraesCS1A02G093300	0	NA	0
TraesCS1A02G093500	NA	0.048096794	0.004785445
TraesCS1A02G093700	NA	0	0
TraesCS1A02G093900	0.077434175	0.05514727	0.061303555
TraesCS1A02G094000	0.014086979	0	0.024385003
TraesCS1A02G094100	0	NA	0
TraesCS1A02G094200	0	0	0.002783678
TraesCS1A02G094300	NA	NA	NA
TraesCS1A02G094500	NA	0	NA
TraesCS1A02G095000	0.075409399	0.058195997	0.011612476
TraesCS1A02G095100	0.018495144	0.195336964	0.132143805
TraesCS1A02G095200	0.010522478	0.049589251	0.003547741
TraesCS1A02G095300	0	NA	0
TraesCS1A02G095400	0	0.005095544	0.0087538
TraesCS1A02G095500	0.24984258	0.085111903	0.152265329
TraesCS1A02G095600	0	0	0
TraesCS1A02G095800	0.003813781	0.034899292	0.03728915
TraesCS1A02G096000	0.43747614	0.234026636	0.35837525
TraesCS1A02G096100	0.173884106	0.087146672	0.068908238
TraesCS1A02G096200	0.043292105	0	0
TraesCS1A02G096300	0	0	0
TraesCS1A02G096500	0.281806795	0.752990844	2.669381701
TraesCS1A02G096600	0.081885528	0.119421873	0.003547741
TraesCS1A02G096800	NA	NA	NA
TraesCS1A02G097100	0.004880108	0.010966332	0.011238797
TraesCS1A02G097200	0.366266939	0.480900557	0.496912763
TraesCS1A02G097300	0	0.069668917	0.120531747
TraesCS1A02G097400	0.631639247	0.453808848	0.01317809
TraesCS1A02G097500	0.049944724	0.084892497	0.028866136
TraesCS1A02G097600	0.006107799	0.005849291	0.010236233
TraesCS1A02G097700	0.5748992	0.706646633	0.655023181
TraesCS1A02G098300	NA	0	0
TraesCS1A02G098600	NA	0	0
TraesCS1A02G098700	NA	0	0
TraesCS1A02G098900	NA	NA	NA
TraesCS1A02G099000	0.133871516	0.137783007	0.172160084
TraesCS1A02G099300	0.246711705	0.240434923	0.173969777
TraesCS1A02G099400	0.010925127	0.016866979	0
TraesCS1A02G099500	0.046500795	0.055836052	0.051782896
TraesCS1A02G100000	0	0	0.004509939
TraesCS1A02G100100	0	NA	0
TraesCS1A02G100200	0.005657491	0.039103899	0.053487179
TraesCS1A02G100300	NA	NA	NA
TraesCS1A02G100400	0	0.014050702	NA
TraesCS1A02G100600	0	0	0
TraesCS1A02G100800	NA	0	0
TraesCS1A02G101300	0	NA	0.096134088
TraesCS1A02G101900	0.21087036	0.210985973	0.183506128
TraesCS1A02G102200	0.00610825	0	0
TraesCS1A02G102300	0	0.010226804	0.011358837
TraesCS1A02G102400	0.0449346	0.011851951	0
TraesCS1A02G102500	0.03015449	0.12053691	0.113619144
TraesCS1A02G102600	0.049839972	0.088292597	0.06498445
TraesCS1A02G102700	0.115321192	0.083985798	0.082094219
TraesCS1A02G102800	0.324772403	0.150351847	0.006850516
TraesCS1A02G102900	0.04814086	0.086488457	0.089980761
TraesCS1A02G103000	0.005849291	NA	0
