Orthogroup	cs.A	cs.B	cs.D
TraesCS1A02G088300	0.011560876	0.002927384	0.347834976
TraesCS1A02G088400	NA	0.010703289	0.347834976
TraesCS1A02G088600	0.006805589	0.014572686	0.03592809
TraesCS1A02G088700	NA	NA	NA
TraesCS1A02G088900	0.055662223	0.016045983	0.036009923
TraesCS1A02G089100	0.077616411	0.088863956	0.114794458
TraesCS1A02G089300	0	0.032842743	NA
TraesCS1A02G089400	0.00456172	0.032842743	0.036773269
TraesCS1A02G089800	0	0	NA
TraesCS1A02G089900	0.644105887	0.466590735	0.614596165
TraesCS1A02G090000	0.125166024	0.040818783	0.11706553
TraesCS1A02G090100	0.230516752	0.147558448	0.208458466
TraesCS1A02G090300	0.023476018	0.004805151	0.018146486
TraesCS1A02G090600	0.087708808	0.002870435	0.211474377
TraesCS1A02G090800	0	NA	NA
TraesCS1A02G091100	0.182158036	0.141104922	0.207893922
TraesCS1A02G091200	0.051201434	0.034224179	0.034420881
TraesCS1A02G091300	0.037040802	0.031464919	0.065436287
TraesCS1A02G091400	0.019321708	0	0.008634969
TraesCS1A02G091500	0.002101928	0.000486912	0.004341364
TraesCS1A02G091600	0.002704352	0	0.000789985
TraesCS1A02G091700	0	0.009737235	0.033103523
TraesCS1A02G092100	0	0.001873595	0
TraesCS1A02G092200	0	0	0
TraesCS1A02G092700	0.037974959	0.081772949	0.019756605
TraesCS1A02G092900	3.968451855	3.369178408	3.980829427
TraesCS1A02G093100	NA	0.028232136	0
TraesCS1A02G093200	0.002510741	0.021963548	0
TraesCS1A02G093300	0	NA	0
TraesCS1A02G093500	NA	0.01843665	0
TraesCS1A02G093700	NA	0	0.002533446
TraesCS1A02G093900	0.104052664	0.058560546	0.096365537
TraesCS1A02G094000	0.068300986	0	0.01703058
TraesCS1A02G094100	0	NA	0
TraesCS1A02G094200	0.008140305	0.002901587	0.011358513
TraesCS1A02G094300	NA	NA	NA
TraesCS1A02G094500	NA	0	NA
TraesCS1A02G095000	0.142922688	0.126424485	0.047091416
TraesCS1A02G095100	0.025169452	0.180710778	0.10540374
TraesCS1A02G095200	0.003761405	0.02105977	0.001945422
TraesCS1A02G095300	0	NA	0
TraesCS1A02G095400	0	0.013552891	0.009547981
TraesCS1A02G095500	0.150666591	0.046485895	0.21863712
TraesCS1A02G095600	0	0	0
TraesCS1A02G095800	0.004321548	0.024741024	0.019009374
TraesCS1A02G096000	0.296279434	0.209318171	0.276837958
TraesCS1A02G096100	0.137367074	0.079128591	0.09351183
TraesCS1A02G096200	0.002367715	0	0.004000077
TraesCS1A02G096300	0	0	0.0020689
TraesCS1A02G096500	0.323364602	0.636432716	2.578297057
TraesCS1A02G096600	0.10821265	0.117483892	0.026452099
TraesCS1A02G096800	NA	NA	NA
TraesCS1A02G097100	0.008962635	0.010794482	0.028288569
TraesCS1A02G097200	0.267255325	0.36459095	0.340299328
TraesCS1A02G097300	0	0.018704899	0.042170324
TraesCS1A02G097400	0.644083456	0.41868227	0.006338539
TraesCS1A02G097500	0.038791723	0.034936304	0.020558363
